IDX,Qtr,Credit_Score,Satisfaction,Value,Ease,Relationship,Profit,Communications,Product_Quality,Support_Quality,Partnership_Committed,Support_Importance,Will_Recommend,Continue,Sales_Expectation,Competitor_Comparison,Acct_Mgr_Quality,Support_Mgr_Quality,Team_Comparison,Acct_Team_Ability,Acct_Team_Problem_Solver,Acct_Team_Info,Acct_Team_Plan,Acct_Team_Contribution,Acct_Team_Sales_Support,Operation_Support_Quality,Acct_Team_Satisfaction,Acct_Team_Engagement,Sales_Training,Service_Account_Team_Satisfaction,Service_Support,Service_Sales_Support,Solutions_Support,Joint_Service_Delivery,Online_Tools/Applications_Satisfaction,Online_Tools_Ease,Online_Tools_Effectiveness,Online_Tools_Colloboration,Online_Tools_Timeliness,Online_Tools_Sufficient,Online_Tools_Help,Acct_Team_Leadership,Acct_Team_Breadth,Mean_Sat,Mktg_Proj,Svc_Proj
118,1.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.6693185613,4.12049795672,4.08144718973,4.1312480438,3.79340489577,4.0,3.9258550347,3.98890847156,3.0,3.22088246066,3.63372557027,4.33952571469,4.12835667427,4.26213259824,4.16984772707,4.02883889903,4.0,4.0,4.0,4.0,3.98890847156,3.93220817439,4.23419349523,4.18877747298,3.98890847156,4.1818181818,4.0398054299,4.0
119,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.3629349029,5.0,4.8601431969,4.94253240251,4.63991447924,4.51160383311,4.55699927098,4.60684677634,4.50045898477,4.0,5.0,5.0,4.0,4.3629349029,4.29991298386,4.44154898903,4.45984300685,4.3629349029,4.7692307692,4.94324305586,5.0
121,1.0,1.0,4.0,3.86110304103,3.65807618694,3.94734198036,3.90296907192,3.81175329811,4.35484023519,4.01563334854,4.16292480444,4.35641772774,4.35173917338,4.41533975395,4.08670323223,4.37613987136,4.16544532739,4.11770700123,4.43109976757,3.85533797616,3.94044457201,3.88735199549,3.72535662921,3.90267203259,3.92624843474,3.83864514941,4.21346162143,4.01477833844,3.98368088872,3.88673873383,3.93111549925,3.91055799936,3.89025862352,3.87080990054,3.89491434013,4.37755744227,3.82904393105,3.72920225654,3.83864514941,3.66451490269,3.75225704663,3.68294844451,3.83864514941,4.0,3.88703828538,3.98209017599
123,1.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.98093952121,5.0,5.0,4.17535913055,4.0,4.0,5.0,4.0,4.17166690331,3.0,3.92051520084,5.0,4.0,4.0,3.77577013901,3.72142588337,3.83446215912,3.85400122491,3.69675339076,5.0,5.0,5.0,4.0,3.92051520084,4.3518925692,4.51926346139,4.39432091007,3.92051520084,4.4074074074,4.4074074074,4.0
126,1.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.21783009059,5.0,5.0,3.53601003181,5.0,5.0,5.0,5.0,4.55683269177,5.0,4.26347009136,3.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.26347009136,3.76246039224,4.12841286882,4.48619141054,4.26347009136,4.34375,5.0,2.0
127,1.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,3.21985232941,2.0,4.0,3.63356930567,2.53488709831,2.57895412234,2.55788291101,2.21128620856,2.0,2.41211471093,2.83411566009,2.58169388885,1.9139984615,2.29571899375,2.8260037673,2.64769020057,2.74209122154,2.62347891873,2.48102422999,2.68891768322,3.63638525309,2.75170806062,2.68376166061,2.83411566009,2.58369647283,2.9950164623,2.91935956972,2.83411566009,3.0625,3.0,2.0
134,1.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,3.64455545382,4.51726323835,5.0,4.16741388779,4.0,4.48172599688,4.0,4.0,4.12279121717,5.0,3.97584598192,4.0,3.85005464194,4.1829754953,4.33661397754,4.17679672947,4.23995306593,4.18401894366,4.19307158473,4.0,5.0,4.0,4.05864145016,3.97584598192,3.78131028822,4.01640314921,4.11729916402,3.97584598192,4.2272727273,4.46497484413,4.20603278629
135,1.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.64833189819,4.7432360268,4.87193048845,4.74178090131,4.57961218232,4.63898456853,4.61858437654,4.42023665415,4.42884746686,4.57485266967,4.40806881783,5.0,5.0,5.0,4.80711464094,4.65678629045,4.73300364319,4.72633749475,4.64873735869,4.64185765178,4.73091653506,4.73505342997,4.74543294373,4.40806881783,4.74464055015,4.83115095776,4.68590168404,4.40806881783,4.875,4.87526352505,5.0
136,1.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.61147980191,4.0,4.0,5.0,5.0,3.8409604462,4.0,3.93680974937,4.36247197575,4.19180606557,4.38030560129,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.93680974937,3.80583153749,3.99436867843,3.92991855031,3.93680974937,4.2666666667,4.0,4.29147625845
137,1.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,1.0,4.0,5.0,3.0,3.0,4.0,4.0,3.65527083797,4.0,3.0,4.0,3.0,3.6137114175,3.0,3.61302688192,3.87842322011,4.0459384269,3.91978775922,3.60628224276,3.47899539036,3.6816335145,3.57059757511,3.37163860971,3.58078733894,3.48305582339,3.64161235862,3.59161842124,3.61302688192,3.78502235641,3.70352579589,3.45758400996,3.61302688192,3.6190476191,3.70684013485,3.0
138,1.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.45994238075,5.0,5.0,4.88327436257,5.0,5.0,5.0,5.0,5.0,5.0,4.36667899947,4.81049925776,4.45150368848,4.72132748737,4.73302785468,4.57948570936,4.72933015742,4.74840867922,4.56103317169,4.82311921218,4.9618323703,4.86606954724,4.85650180982,4.36667899947,4.79935992996,4.97682313733,4.91173255131,4.36667899947,4.9523809524,5.0,4.85555023866
140,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.49262714626,5.0,3.93921865162,4.23899585827,4.54897948289,3.75155426032,3.81200578629,3.78489658606,3.64763963388,3.62584518267,3.75138919141,3.59877739089,4.36510626535,4.28539400282,4.32754172026,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.59877739089,3.76742082178,3.86933362322,3.70235176482,3.59877739089,4.0,4.0,4.15917882466
143,1.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.72218872021,5.0,5.0,5.0,5.0,4.75260552379,5.0,4.69645320307,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.69645320307,5.0,5.0,5.0,4.69645320307,4.9393939394,5.0,5.0
147,1.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.17458665113,3.0,3.0,4.0,3.0,3.27830683085,4.0,3.34193851662,3.47074852896,3.39380807681,3.31782988024,3.40769932282,3.19868535521,3.20508651223,3.07253633766,3.09543898254,2.0,3.0,2.0,2.0,3.34193851662,2.23430495071,2.32907512428,2.50252934236,3.34193851662,3.28,4.0,4.0
154,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.80277001452,5.0,5.0,5.0,5.0,5.0,5.0,4.40068586552,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.91544954193,5.0,4.91643665879,4.88017396195,4.40068586552,4.92462108732,5.0,5.0,4.40068586552,4.9333333333,4.92381981413,4.0
156,1.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.22038995132,4.32552703965,4.33691122867,4.40507100856,3.77233916843,3.42217262175,4.21120943895,4.2433492956,3.67357323421,4.10867622181,4.12423834788,4.20042001696,3.90734004963,3.92136038855,4.06612819689,3.89213672396,4.06719985255,3.94774699186,4.06654944885,4.12655429836,3.97360486721,4.08952563902,3.9831055782,3.96782271728,3.84006732913,4.18049790155,3.92260687917,3.85439422437,3.89213672396,3.72212568287,3.75260307661,3.78613235865,3.89213672396,3.875,4.1888466152,4.03635640333
186,1.0,1.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.75078787617,5.0,4.23302374104,4.73597303323,4.0,4.0,4.0,3.0,4.0,4.0,4.02651524404,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.14112386338,4.0,4.0,4.02651524404,3.76804544346,3.87518146044,3.89603880536,4.02651524404,4.2903225807,3.0,4.0
187,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.56982432683,4.66644296379,4.4700145657,4.3204400656,4.6166061996,4.62748113631,4.33258068223,4.88303070167,4.63794385058,4.6537289206,4.48954440554,4.36281990475,4.42183392453,4.4217463697,4.28850671478,4.49459651319,4.6574107365,4.43981174755,4.37764767516,4.33258068223,4.41424146412,4.54863825566,4.50948211313,4.33258068223,4.9375,4.60391014755,4.0
192,1.0,1.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.78808663348,4.0,4.0,3.0,3.0,3.23476033392,5.0,3.28910338017,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,5.0,2.0,2.0,3.28910338017,3.3067365675,3.59459254192,3.54867884466,3.28910338017,3.4848484849,2.0,4.0
198,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.99727373888,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.63880281543,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.63880281543,4.95973740631,5.0,5.0,4.63880281543,5.0,5.0,5.0
202,1.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,3.96510214794,4.047421293,4.70261970041,3.94197823766,3.91904180731,4.00302272668,3.6874740876,3.68186829233,3.84803124411,3.77407261006,4.08013558358,3.68944191278,4.00159368379,3.44952663747,3.30142025226,3.36567627638,3.36180939586,3.25673532078,4.0,5.0,4.0,4.0,3.77407261006,3.54796926382,3.84778982527,3.76987561522,3.77407261006,4.1111111111,4.18282771355,4.03811030693
215,1.0,1.0,4.0,2.0,2.0,2.0,3.44043111991,2.0,4.0,4.0,4.0,5.0,5.0,4.59785389348,4.12112324835,2.65126011675,3.52262170989,3.725203497,3.42632880929,3.55376506854,3.54795319299,3.63513254539,3.19763883832,3.14453550453,3.31403792772,3.40087935677,2.9956200227,2.20671811371,2.91802205798,3.45029112537,3.19728691572,3.3894661415,3.2623659715,3.13786195718,4.0,5.0,3.78106664848,3.71944294095,3.40087935677,3.35510957219,3.80425539778,3.8293295915,3.40087935677,3.5833333333,3.71784172532,3.53226613545
227,1.0,1.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,1.0,4.66770724275,4.0,5.0,4.0,4.0,4.0,4.0,3.2802882112,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.2802882112,2.90734232454,3.30370757945,3.39663561767,3.2802882112,3.5588235294,1.0,4.0
228,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.75064590591,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.69473594074,5.0,5.0,5.0,4.3288217991,5.0,4.25749087685,4.09423739784,4.13423251399,4.34229241611,3.75013626617,4.29092806205,4.18939870929,4.31208186165,4.42697911602,4.07706344735,4.04337172079,4.01202448115,4.08585141211,2.0,3.75337522123,2.0,2.98781063844,3.75013626617,2.6367802145,2.82014682267,3.13829015536,3.75013626617,4.1764705882,5.0,4.1764705882
234,1.0,1.0,5.0,3.95559358032,4.30084366713,4.55390827926,3.94994212022,4.07678566353,4.24019606055,4.47027562415,4.39010734861,4.37399639264,4.39250805787,4.37559502371,3.41790085552,3.9485638277,4.6922581161,4.39163728934,4.27060194861,4.35803505224,4.46291385392,4.28096647519,4.16004151857,4.32540088449,4.39377803501,3.75896344423,4.31379135062,4.05895653856,4.14326327315,4.32769112374,4.24039386031,4.29101436252,4.30313703535,4.23216249667,3.96157271378,4.18294444658,3.94131047167,3.92111053099,3.75896344423,3.92454945097,4.02067717652,4.04573879432,3.75896344423,5.0,4.19966226892,4.1566987406
239,1.0,1.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,4.27746665538,3.0,3.0,3.0,2.0,2.87725933791,3.0,3.77722358425,3.0,2.0,3.0,3.69898288853,3.4241869813,3.62401949599,3.49144247179,3.21880940124,4.0,4.0,4.0,4.0,3.77722358425,4.20462044104,4.6996954196,4.39999582705,3.77722358425,3.75,3.0,5.0
240,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.48305920035,5.0,5.0,3.0,3.99957755002,4.0,5.0,4.50647923679,4.0,4.0,4.0,3.86492204728,3.94408503302,4.06427004805,3.69047478419,3.87470120361,3.49463926194,3.81214555807,4.01107245969,3.72494327238,3.86545173079,3.80907428349,3.66319508946,3.49389543385,4.10999591286,3.60724155341,3.65625681573,3.69047478419,3.49940729525,3.75967377574,3.79958448272,3.69047478419,4.1176470588,4.0827788006,4.0597052134
242,1.0,1.0,5.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,3.93143972663,4.0,3.0,3.0,3.0,3.0,4.0,3.52977386671,4.0,4.0,3.0,3.58590465857,3.38964259048,3.43848883113,3.42376537732,3.39643276194,4.0,5.0,4.0,4.0,3.52977386671,3.2444252268,3.34239286831,3.47750309997,3.52977386671,3.9310344828,4.0,4.0
244,1.0,1.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.54152777368,4.55492247377,4.82908117721,4.55920868915,4.55355736368,4.55177146822,4.29265975488,4.26473889745,4.43227295132,4.30552351991,4.73560039981,4.31512058129,4.68207648809,4.0,4.0,4.0,4.0,5.0,4.79436109482,5.0,4.90004110113,4.85585377041,4.30552351991,4.58740513303,4.8430235381,4.73280467445,4.30552351991,4.6315789474,5.0,4.73626776549
248,1.0,2.0,4.66789410637,4.08782067037,4.06669274606,4.49259910611,4.28124076217,4.06642722189,4.55453218003,4.36592191264,4.70817772599,4.77235815822,5.0,5.0,4.20970206999,4.14890983152,5.0,5.0,4.53127133435,4.56983496811,4.59338432778,4.5357350609,4.27609084867,4.47573772709,4.53592664779,4.10396711102,4.2339501093,3.91258524619,4.04814953637,4.22607957044,4.05983343679,4.15430610742,4.07737695525,4.01555155342,4.0,4.44545638812,3.9155855924,3.83506856875,4.10396711102,3.65976835449,3.78347467207,3.92439400915,4.10396711102,4.8,4.34070358908,4.23507668481
259,1.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.54615372698,5.0,5.0,4.22913492349,5.0,5.0,5.0,5.0,5.0,5.0,3.8030571927,4.03523175568,3.72760679678,4.04033039781,4.25854514925,4.00208204427,4.16003629147,4.11373276147,4.00956851246,3.62361199335,4.27736443984,3.70969738097,3.76699675694,3.8030571927,3.53221909614,3.7072289298,3.9093433251,3.8030571927,4.5238095238,4.49354344304,4.15441118007
264,1.0,1.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,3.73018424973,3.0,3.86665738683,5.0,4.0,5.0,3.91348664323,3.61398419777,3.65998557404,3.65246360985,3.52642303503,4.0,3.0,4.0,3.0,3.86665738683,3.51249128108,3.75916209737,3.69176861859,3.86665738683,4.2592592593,4.0,4.29638691475
267,1.0,1.0,4.09696753695,3.76847921553,3.83641547372,3.96731398249,3.9819205183,4.03773571106,4.35138721167,4.16381117346,4.29117229578,4.50354270741,4.43367400997,4.46303344393,3.95915176968,4.05684178534,4.03861362032,4.08320073307,4.2829286276,3.95193775195,3.91997596688,3.98699903278,3.73053748559,3.78691459902,3.86355828352,3.76717760023,4.02966784658,3.68509897957,3.90112263705,3.83308840707,3.76205128004,3.84382275261,3.83186050873,3.71960574496,4.1246120802,4.39663379447,4.16329524756,4.08429454751,3.76717760023,3.94207616032,4.10281138627,3.96971160583,3.76717760023,4.07012028,4.04647910732,4.09937355995
270,1.0,1.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.96291194832,5.0,4.6170966562,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.6170966562,4.17837637564,4.41411048694,4.56426571914,4.6170966562,4.696969697,5.0,5.0
275,1.0,1.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,3.34842647198,3.0,3.0,4.0,3.0,3.3012958753,3.0,3.28714478916,3.03355267104,2.36491081939,2.74052470989,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.28714478916,3.15731212178,3.43192969128,3.4998394166,3.28714478916,3.5,3.0,2.0
280,1.0,1.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.08374171859,5.0,5.0,4.7311562251,5.0,5.0,4.0,5.0,4.63314104095,4.0,3.96505890672,4.01453727412,3.6234128468,3.8279392605,4.19320498718,3.9179227151,3.98966018846,3.90466291964,3.88852308422,3.0,5.0,3.0,3.0,3.96505890672,2.92497544021,3.10808207692,3.50959920246,3.96505890672,4.3333333333,4.31028531454,4.06621605161
281,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.64188732994,4.0,5.0,4.0,4.0,4.0,4.0,4.09760563908,4.33319757164,3.9498962446,4.12931550751,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.09760563908,3.8409751897,3.98690656826,4.12209583656,4.09760563908,4.4838709677,4.27226295643,4.0
285,1.0,1.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.85684379557,4.64127687578,4.69950153981,4.59903081617,4.34772613864,5.0,4.58222334866,4.0316499842,4.24616135751,3.79921019511,4.12239455981,4.0,4.11933023953,4.21500544035,4.18554765368,4.07555473734,3.89608224358,4.65378468833,3.95210779888,3.98147212626,4.0316499842,3.76293374394,4.03993514512,4.15604758085,4.0316499842,4.5555555556,4.47852334676,5.0
297,1.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.05922764951,4.0,5.0,4.0,4.0,3.81777704647,4.0,3.70892733885,4.01695123804,3.69756795405,3.88124674833,4.02425050633,4.00369418654,4.02461833341,4.00275438627,4.01083983685,3.9323397198,4.3936007918,3.9648746835,3.8916364129,3.70892733885,3.70928332468,3.83649098632,3.799658601,3.70892733885,4.0,4.0,4.0
306,1.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,5.0,5.0,3.30349492814,4.0,4.0,5.0,5.0,4.1443632949,4.0,3.55801592586,5.0,5.0,5.0,4.37587949423,4.39872485354,4.48789434366,4.4339816227,4.4365189327,3.52130090096,4.06736011436,3.61562255813,3.7054730189,3.55801592586,3.80596332265,3.76429037619,3.69531309141,3.55801592586,4.0,2.0,4.0
308,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.53763331414,4.75773053991,4.34555119009,4.63479340523,5.0,4.84404095672,4.98816569881,4.96765109712,4.8153970077,4.80319308706,5.0,4.86029922587,4.83922229613,4.53763331414,4.76776124437,4.93209909606,4.9204896962,4.53763331414,4.9090909091,5.0,5.0
319,1.0,1.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.79445427729,5.0,4.67561242255,5.0,4.0,4.0,5.0,4.42558473262,4.0,4.25845622342,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.25845622342,4.76500131632,5.0,4.92011100513,4.25845622342,4.59375,5.0,5.0
320,1.0,1.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,3.743332116,5.0,4.0,5.0,4.0,5.0,5.0,4.01887059958,4.16571394639,3.60160631664,4.04004105326,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.96209345171,4.01887059958,4.95809458197,5.0,5.0,4.01887059958,4.4074074074,5.0,4.40847904636
322,1.0,1.0,5.0,3.0,4.0,5.0,4.36680036788,4.67544137888,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,3.78041738134,3.0,4.2571740356,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.2571740356,4.73682023078,4.98825714473,4.7125777226,4.2571740356,4.5161290323,5.0,4.0
327,1.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.59453783646,5.0,5.0,4.85666528522,5.0,5.0,5.0,5.0,5.0,5.0,4.47096755092,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.47096755092,4.7996546166,4.89216224031,4.84206213696,4.47096755092,4.9285714286,5.0,5.0
332,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.75899723194,4.0,3.0,4.74982145531,4.0,3.0,3.0,3.0,3.0,3.0,3.56596492189,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,3.0,3.56596492189,3.17135290791,3.46893579561,3.38673688442,3.56596492189,3.6666666667,3.0,3.0
334,1.0,1.0,3.75725015051,3.53970924175,3.52004420467,3.65836996281,3.84001820232,4.05354644951,4.21551223387,4.07152830823,4.10539542799,4.33112845796,4.29905431016,4.32802470897,3.61158237268,3.67404326479,3.87809545182,4.2056393129,4.11099825743,3.82454720574,3.79278161816,3.90278346493,3.57701179746,3.50921712644,3.67047942562,3.53064631929,3.73401267391,3.38102477941,3.75597232199,3.8892797096,3.66424638014,3.80111036541,3.75885633987,3.62519059868,3.61953198805,4.11628735906,3.79110109972,3.83755815592,3.53064631929,3.68038169791,3.92839835236,3.8266525748,3.53064631929,3.87088732396,3.95426793784,3.98452098813
336,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.8135464519,5.0,4.0,3.83529003942,5.0,5.0,4.49676851485,4.53908987507,4.56098426752,4.53203908854,4.23385065964,4.0,4.43412624057,3.94997852522,4.0,3.43681802197,3.76732156773,4.0,4.08672252432,4.18774882772,4.09457893918,4.05702244237,4.0,5.0,4.0,3.0,3.94997852522,3.36382608594,3.58413518994,3.79562069446,3.94997852522,4.2380952381,4.0,4.0
339,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.33192759905,4.0,4.0,4.0,4.0,3.6543741626,4.0,3.72724558391,4.0,4.0,4.0,3.90190743299,3.88613061523,3.91732900374,3.91454311561,3.84570870913,4.0,4.0,4.0,4.0,3.72724558391,3.94126415773,4.07269134256,3.84170061605,3.72724558391,3.9642857143,3.0,4.0
341,1.0,1.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.06537724911,4.0,4.0,4.0,5.0,4.38340039585,5.0,3.97172276657,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,2.0,4.0,3.97172276657,2.92365657405,2.95442695708,3.36357075308,3.97172276657,4.1515151515,4.0,4.0
354,1.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,5.0,5.0,3.47433487691,4.12249101182,4.21114781505,4.19075549033,3.82413079971,4.0,4.12893149807,3.32514795342,3.0,2.29300650791,2.6459689526,2.0,3.24993555587,3.4380886222,3.30380589724,3.11930165537,3.0,5.0,3.0,2.0,3.32514795342,2.902130753,3.21736893153,3.42543184908,3.32514795342,3.4347826087,4.0,3.0
355,1.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.49357241097,4.521657715,4.69773551511,4.42791750936,4.28177261369,5.0,4.72189289356,3.86458914884,5.0,4.44457126362,4.28403010717,4.0,3.58504266314,3.58987454091,3.54068013937,3.56752562268,2.0,3.0,2.0,2.0,3.86458914884,2.75261413074,2.78126321619,3.15469276547,3.86458914884,4.0434782609,4.0,3.80822725852
356,1.0,1.0,3.0,3.13640609251,2.64612457207,2.81395033543,3.15553043404,3.3489098187,3.91632358194,3.49819926168,3.74547194748,4.34414250456,3.9887581155,4.06076473394,3.53274055804,2.88877244024,3.36799086335,3.58265484218,3.42157120642,3.24763025642,3.30033253999,3.31151624419,3.0074692631,3.00264735746,3.12879109053,3.1572838867,3.08945940935,2.54142774564,2.98564690817,3.42332103223,3.28363575814,3.37872704607,3.30046380568,3.23403507672,3.27746564911,4.08628561413,3.39534273617,3.35983118841,3.1572838867,3.14077064578,3.45200434783,3.43179260213,3.1572838867,3.0,3.39011427643,3.3729896231
358,1.0,1.0,5.0,3.0,4.0,4.0,4.0,4.48179988233,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.61627465486,5.0,5.0,5.0,5.0,4.55155366913,5.0,4.07580628258,4.50771111073,4.23554764416,4.53602134306,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.07580628258,4.13795199647,4.30800739628,4.35882188089,4.07580628258,4.5862068966,5.0,4.0
361,1.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.7152972069,3.96484828354,4.0,4.0,4.0,4.0,3.57296121965,4.0,2.89455993509,2.47076182823,1.96911811514,2.26452179787,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.89455993509,1.49147392842,1.79477121042,2.19597705049,2.89455993509,2.9655172414,4.0,2.79448327475
